Date,Open,High,Low,Close,Adj Close,Volume
2018-11-07,59.500000,59.599998,57.299999,57.299999,57.299999,11550
2018-11-08,57.500000,57.799999,55.700001,57.200001,57.200001,8710
2018-11-09,58.000000,60.099998,57.700001,58.000000,58.000000,19330
2018-11-12,59.400002,63.700001,58.599998,63.500000,63.500000,6600
2018-11-13,57.500000,65.599998,57.000000,63.900002,63.900002,12640
2018-11-14,62.400002,67.099998,62.400002,65.599998,65.599998,5980
2018-11-15,67.000000,68.500000,64.500000,64.900002,64.900002,5390
2018-11-16,66.199997,66.400002,61.700001,61.900002,61.900002,12680
2018-11-19,62.900002,66.000000,61.599998,65.400002,65.400002,34570
2018-11-20,69.000000,71.000000,68.300003,69.199997,69.199997,18540
2018-11-21,66.699997,68.500000,65.000000,67.599998,67.599998,5740
2018-11-22,68.400002,69.199997,67.800003,68.400002,68.400002,970
2018-11-23,69.099998,69.300003,67.699997,68.500000,68.500000,1400
2018-11-26,66.800003,66.800003,64.199997,64.400002,64.400002,4060
2018-11-27,65.099998,65.900002,63.099998,63.200001,63.200001,6020
2018-11-28,62.299999,63.599998,60.900002,61.400002,61.400002,6700
2018-11-29,62.299999,64.599998,61.400002,62.400002,62.400002,11020
2018-11-30,62.700001,63.099998,60.299999,60.599998,60.599998,10970
2018-12-03,57.000000,58.200001,56.200001,57.299999,57.299999,14180
2018-12-04,58.200001,65.599998,56.700001,64.900002,64.900002,13540
2018-12-05,61.500000,63.700001,59.700001,62.700001,62.700001,3410
2018-12-06,69.000000,73.300003,65.599998,66.300003,66.300003,14960
2018-12-07,66.199997,72.199997,65.599998,71.000000,71.000000,18600
2018-12-10,71.400002,74.500000,70.000000,70.400002,70.400002,21790
2018-12-11,66.800003,72.699997,66.800003,70.000000,70.000000,12770
2018-12-12,68.000000,69.699997,67.599998,69.699997,69.699997,10130
2018-12-13,69.199997,70.099998,68.099998,68.800003,68.800003,4890
2018-12-14,70.199997,72.300003,69.599998,71.400002,71.400002,16600
2018-12-17,71.699997,76.300003,71.000000,75.000000,75.000000,35950
2018-12-18,73.800003,77.500000,73.500000,75.500000,75.500000,7560
2018-12-19,76.300003,76.699997,71.500000,74.599998,74.599998,10070
2018-12-20,78.099998,81.000000,75.599998,79.099998,79.099998,12450
2018-12-21,79.199997,83.800003,78.000000,83.000000,83.000000,9860
2018-12-24,83.300003,86.800003,83.300003,86.800003,86.800003,4590
2018-12-27,86.300003,91.500000,83.000000,87.099998,87.099998,13450
2018-12-28,85.000000,88.699997,84.000000,86.400002,86.400002,8480
2018-12-31,82.800003,84.400002,82.500000,82.699997,82.699997,3210
2019-01-02,86.099998,86.199997,80.000000,80.000000,80.000000,7330
2019-01-03,82.800003,85.300003,81.599998,83.500000,83.500000,5560
2019-01-04,80.699997,80.699997,77.099998,77.300003,77.300003,4530
2019-01-07,76.900002,77.599998,74.900002,75.699997,75.699997,4730
2019-01-08,73.400002,76.900002,73.400002,74.300003,74.300003,4100
2019-01-09,72.400002,73.900002,71.599998,72.400002,72.400002,7440
2019-01-10,73.800003,74.599998,71.699997,71.800003,71.800003,8210
2019-01-11,73.300003,73.300003,69.199997,69.400002,69.400002,8230
2019-01-14,70.199997,71.300003,68.500000,69.199997,69.199997,9030
2019-01-15,68.800003,68.800003,66.400002,66.400002,66.400002,5990
2019-01-16,66.000000,67.599998,65.599998,67.599998,67.599998,8430
2019-01-17,68.000000,68.199997,66.099998,66.800003,66.800003,6150
2019-01-18,66.199997,66.199997,64.199997,65.400002,65.400002,7490
2019-01-21,67.300003,67.300003,64.599998,66.800003,66.800003,1860
2019-01-22,67.599998,72.099998,66.099998,71.500000,71.500000,12080
2019-01-23,70.000000,74.900002,69.800003,70.599998,70.599998,10140
2019-01-24,70.500000,71.500000,68.199997,68.300003,68.300003,9800
2019-01-25,66.500000,67.199997,65.599998,65.800003,65.800003,9780
2019-01-28,68.199997,70.199997,68.000000,68.300003,68.300003,12620
2019-01-29,68.300003,69.000000,67.099998,68.199997,68.199997,5510
2019-01-30,67.099998,67.900002,65.199997,65.199997,65.199997,23270
2019-01-31,65.199997,65.199997,62.599998,62.599998,62.599998,9960
2019-02-01,62.700001,62.900002,61.599998,61.799999,61.799999,6960
2019-02-04,61.599998,61.799999,59.900002,60.000000,60.000000,3840
2019-02-05,59.599998,60.000000,58.200001,59.700001,59.700001,4540
2019-02-06,59.200001,59.900002,58.400002,59.200001,59.200001,5770
2019-02-07,61.500000,63.500000,60.099998,61.099998,61.099998,16880
2019-02-08,62.900002,63.000000,60.299999,60.299999,60.299999,8840
2019-02-11,59.900002,60.500000,59.200001,59.700001,59.700001,4650
2019-02-12,58.599998,58.900002,57.900002,58.599998,58.599998,6620
2019-02-13,58.099998,59.099998,58.000000,58.400002,58.400002,2200
2019-02-14,59.599998,61.000000,58.500000,59.400002,59.400002,10190
2019-02-15,58.700001,58.799999,57.099998,57.599998,57.599998,9390
2019-02-19,57.500000,58.599998,56.900002,57.599998,57.599998,5320
2019-02-20,57.400002,57.400002,55.200001,55.500000,55.500000,9850
2019-02-21,55.500000,57.000000,54.700001,56.200001,56.200001,14770
2019-02-22,55.500000,55.500000,53.900002,53.900002,53.900002,9940
2019-02-25,53.000000,55.000000,52.000000,54.900002,54.900002,11420
2019-02-26,56.599998,56.599998,54.700001,55.500000,55.500000,4560
2019-02-27,56.099998,57.500000,55.200001,55.599998,55.599998,6250
2019-02-28,55.500000,55.500000,54.500000,55.500000,55.500000,3630
2019-03-01,54.200001,55.000000,53.000000,53.000000,53.000000,6430
2019-03-04,52.200001,56.900002,51.799999,54.299999,54.299999,15680
2019-03-05,54.200001,55.400002,54.000000,54.299999,54.299999,5080
2019-03-06,55.099998,56.400002,54.400002,55.900002,55.900002,11650
2019-03-07,56.799999,59.200001,56.799999,58.099998,58.099998,19030
2019-03-08,61.900002,61.900002,58.400002,58.400002,58.400002,21360
2019-03-11,58.000000,58.000000,54.299999,54.299999,54.299999,14450
2019-03-12,53.500000,54.099998,52.799999,52.900002,52.900002,14120
2019-03-13,52.099998,52.500000,51.799999,52.400002,52.400002,9400
2019-03-14,52.599998,52.599998,51.299999,51.500000,51.500000,10240
2019-03-15,51.299999,51.299999,49.900002,50.599998,50.599998,12740
2019-03-18,51.599998,51.599998,50.200001,50.500000,50.500000,15650
2019-03-19,50.000000,52.000000,49.500000,51.099998,51.099998,22270
2019-03-20,51.099998,51.900002,49.900002,51.200001,51.200001,16420
2019-03-21,51.700001,52.000000,50.099998,50.799999,50.799999,13330
2019-03-22,52.000000,56.799999,51.400002,56.500000,56.500000,42160
2019-03-25,57.000000,58.299999,55.599998,56.700001,56.700001,27580
2019-03-26,52.099998,55.000000,52.099998,53.700001,53.700001,19710
2019-03-27,53.799999,56.500000,53.200001,54.500000,54.500000,24280
2019-03-28,54.099998,54.700001,53.000000,53.200001,53.200001,19060
2019-03-29,52.099998,52.400002,51.500000,51.700001,51.700001,19440
2019-04-01,50.799999,51.400002,50.700001,50.700001,50.700001,9550
2019-04-02,51.000000,51.099998,50.400002,50.599998,50.599998,4830
2019-04-03,50.099998,51.500000,49.700001,50.900002,50.900002,9010
2019-04-04,50.700001,51.299999,50.000000,50.400002,50.400002,5540
2019-04-05,49.900002,50.000000,49.400002,49.500000,49.500000,15700
2019-04-08,50.000000,50.000000,49.099998,49.099998,49.099998,6530
2019-04-09,50.099998,51.099998,49.500000,50.900002,50.900002,10140
2019-04-10,50.799999,50.799999,49.200001,49.500000,49.500000,5120
2019-04-11,49.700001,49.700001,48.299999,48.400002,48.400002,9310
2019-04-12,48.000000,48.000000,46.200001,46.299999,46.299999,18860
2019-04-15,45.900002,47.500000,45.500000,45.700001,45.700001,12820
2019-04-16,45.700001,45.700001,44.900002,45.400002,45.400002,8880
2019-04-17,45.299999,46.400002,44.700001,45.599998,45.599998,9240
2019-04-18,45.200001,46.299999,44.799999,44.900002,44.900002,9760
2019-04-22,45.299999,45.700001,44.500000,44.500000,44.500000,5050
2019-04-23,44.400002,44.500000,43.799999,44.200001,44.200001,7530
2019-04-24,44.299999,45.200001,44.099998,44.599998,44.599998,3050
2019-04-25,45.599998,47.299999,45.299999,46.000000,46.000000,11240
2019-04-26,46.000000,46.400002,44.500000,44.700001,44.700001,7000
2019-04-29,44.500000,45.200001,44.500000,45.099998,45.099998,3850
2019-04-30,45.299999,46.500000,45.000000,45.299999,45.299999,7780
2019-05-01,44.799999,47.000000,44.599998,46.900002,46.900002,4490
2019-05-02,46.900002,48.700001,46.299999,47.200001,47.200001,15360
2019-05-03,46.500000,46.500000,44.700001,44.799999,44.799999,33810
2019-05-06,50.400002,50.400002,47.000000,47.299999,47.299999,41180
2019-05-07,49.099998,56.500000,49.099998,55.200001,55.200001,73820
2019-05-08,55.400002,55.500000,52.200001,54.000000,54.000000,22200
2019-05-09,57.000000,58.700001,53.700001,53.900002,53.900002,64590
2019-05-10,55.299999,55.700001,49.799999,50.000000,50.000000,42530
2019-05-13,55.500000,57.400002,54.299999,57.099998,57.099998,66020
